soldierId,bestSoldierPerc
115983,0.338695905413716
115984,0.132958804264975
115985,0.604615883686546
115986,1.01970794226455
115987,0.788016767058654
115988,0.737869925806297
115989,0.264543818286633
115990,0.2810385321662
115991,0.682726123373586
115992,0.589483896071823
115993,0.561259083920391
115994,0.375692410952268
115995,0.500505888002303
115996,0.276328767238377
115997,0.591691771890222
115998,0.220603968988969
115999,0.961263031019897
116000,0.604448989191787
116001,0.256601437657654
116002,0.846738825188758
116003,0.523797699594032
116004,0.256900208960544
116005,0.186027588300519
116006,0.815896674774837
116007,0.174645145874483
116008,0.952563949087276
116009,0.632982710729543
116010,0.22561425290283
116011,0.880566114166072
116012,0.862763855535736
116013,0.280762362946308
116014,0.174914279308739
116015,0.193406628810899
116016,0.971847709871438
116017,0.385680770374912
116018,0.29828805009674
116019,0.75947629678221
116020,0.586659907559519
116021,0.232942778871933
116022,0.779116547067759
116023,0.710712276099375
116024,0.652579040712461
116025,0.473890648181342
116026,0.5616595046964
116027,0.94313276674767
116028,0.808537881435291
116029,0.68378645570437
116030,0.133351934718335
116031,0.215696746547834
116032,0.31421863799202
116033,0.277406625785635
116034,0.663269297065428
116035,0.252086016509948
116036,0.414821302481809
116037,0.175828980172039
116038,0.209748941382273
116039,0.214223125756358
116040,0.793875482537149
116041,0.858874633918874
116042,0.838457843189161
116043,0.693366300645519
116044,0.199619474789266
116045,0.247232164330737
116046,0.410272575811043
116047,0.279304776034532
116048,0.794932577957056
116049,0.25777200000113
116050,0.762585144109093
116051,0.249820029400369
116052,0.770457012170457
116053,0.755119447280741
116054,0.274496791214577
116055,0.192531503760017
116056,0.874119602608104
116057,0.757996158324393
116058,0.451078584025048
116059,0.735128856469923
116060,0.845533374202449
116061,0.422343529134031
116062,0.316615496073662
116063,0.303535370848897
116064,0.318842771211751
116065,1.01718892848267
116066,0.59634057071901
116067,0.338211675999216
116068,0.245968100741778
116069,0.223215395733372
116070,0.887029648226943
116071,0.439565784874507
116072,0.403573033645108
116073,0.330752272799026
116074,0.429024312433131
184115,0.258323008134693
184116,0.509831746450501
184117,0.246972558535641
184118,0.837887311552729
184119,0.304321690699159
184120,0.170489048589755
184121,0.261470830632235
184122,0.80157835398314
184123,0.457578984720671
184124,0.754585544005823
184125,0.276218514195312
184126,0.215624161095998
184127,0.199025292410637
184128,0.225925112368988
184129,0.267407952058141
184130,0.217220888706234
184131,0.233879302523063
184132,0.544504613636308
184133,0.521816023518234
184134,1.0608795028052
184135,0.295292539443808
184136,0.20915098699346
184137,0.379929897602354
184138,1.21137067120669
184139,0.340806572061438
184140,0.260433854778127
184141,0.272077665627556
184142,0.982156264848685
184143,0.88218439071498
184144,1.06887986463339
184145,0.928628736054585
184146,0.744184450373382
184147,0.596928778221356
184148,0.368383029029394
184149,0.610866864573937
184150,0.924249518066067
184151,0.657124616626233
184152,0.235711901014673
184153,0.548716776740993
184154,0.484078454449058
184155,1.02442012927803
184156,0.186293319393395
184157,0.787318166441671
184158,0.377631934546927
184159,0.366891743661078
184160,1.02553581741382
184161,0.343012098259667
184162,0.70547599363965
184163,0.807868991650552
184164,0.796485810666736
184165,0.811716291490377
184166,0.762037088070931
184167,0.541797705222882
184168,0.312146915300799
184169,0.557978880808662
184170,0.449484874200542
184171,0.744015279522364
184172,0.184401602235159
184173,0.259747799397566
184174,0.195207968051033
184175,0.28652962760546
184176,0.140058027945322
184177,0.752889191865271
184178,0.810175302052919
184179,0.259885865822502
184180,0.281506856201768
184181,0.841904822496066
184182,0.515963919584823
184183,0.707082651299903
184184,0.195393707301752
184185,0.646547506021624
184186,0.272175456629236
184187,0.646292987051824
184188,0.206146227889526
184189,0.858234327392989
184190,0.734812573323601
184191,0.194135861297035
184192,0.181499795582221
184193,0.279926829280232
184194,0.262062008885467
184195,0.232331399246267
184196,0.798989148752984
184197,0.342851388062014
184198,0.603232843787132
184199,0.594732193801519
184200,0.292305333526632
184201,0.714174625692687
184202,0.159309581635764
184203,0.181795457216668
184204,0.166356318566665
184205,0.243906336808793
184206,0.872017838797101
184207,0.469319195554209
184208,0.285116382693399
184209,0.440681151228717
184210,0.433068036772964
184211,1.03157762277536
184212,0.929255808842148
184213,0.664314463035029
184214,0.296493944268389
184215,0.632777967018155
184216,0.192263551871314
184217,0.320877238852636
184218,0.704067506459969
184219,0.166134999004165
184220,0.654299708087158
184221,0.205704672815156
184222,0.291475163020547
184223,0.251023330503517
184224,0.271310650315974
184225,1.00990596610754
184226,0.544228179551163
184227,0.314667096346935
184228,0.188959798776114
184229,0.887728082145345
184230,0.846340749818847
184231,0.256519532912987
184232,0.73312503278222
184233,0.398754113833174
184234,0.248804393051694
184235,0.195564252646734
184236,0.602685372202292
184237,0.614134436526508
184238,0.696137914354034
184239,0.255756066462947
184240,0.449926082541577
184241,0.886843511919037
184242,0.876678246247367
184243,0.547076676037989
184244,0.197370627651469
184245,0.675981941006219
184246,0.294578365865727
184247,0.654973920523374
184248,0.386122251622897
184249,0.462629637276176
184250,0.287472041112194
184251,0.373399844713419
184252,0.439855539244694
184253,0.576023417083683
184254,0.216960584880105
184255,0.447889439845485
184256,0.883533602049796
184257,0.585037897942335
184258,0.232865048527274
184259,0.617694330516699
184260,0.472230599059313
184261,0.235075572988538
184262,0.271014834651504
184263,0.361976939257122
184264,0.366338940973627
252305,0.396193842361433
252306,0.442540248787218
252307,0.84023966131371
252308,0.679330942544239
252309,0.274272808555668
252310,0.304968761835931
252311,0.23605722779047
252312,0.823779789256328
252313,0.356860180908842
252314,0.641141761980721
252315,0.559642439383306
252316,0.219259318611561
252317,0.358681413597017
252318,0.261597427430638
252319,0.291710232370056
252320,0.257628757956965
252321,0.206252057425585
252322,0.583856834361561
252323,0.510268284694472
252324,0.2310752307243
252325,0.247063538729527
252326,0.200773752589862
252327,0.276219326356368
252328,0.960249350050584
252329,0.511112956735303
252330,0.385372042945134
252331,0.22098549410057
252332,0.951452325549975
252333,0.366841836312282
252334,0.705099166499012
252335,0.942907235615488
252336,0.831641429316898
252337,0.552417704616321
252338,0.274850697724065
252339,0.664545647011985
252340,1.22335293529882
252341,0.821353963118828
252342,0.298079068397744
252343,0.57649979746079
252344,0.476835429745427
252345,0.902004381735744
252346,0.316720364914135
252347,0.881754154412867
252348,0.297414768395615
252349,0.417036214184069
252350,0.968007103678977
252351,0.331534722703304
252352,0.517644012228102
252353,0.891103555309171
252354,0.740764017921877
252355,0.252936565192141
252356,0.809181146434214
252357,0.412774697868915
252358,0.325529451159304
252359,0.572133553902117
252360,0.363525992213144
252361,1.01210593367661
252362,0.176042302714546
252363,0.657570382044383
252364,0.22435506305624
252365,0.321985568853222
252366,0.94366472722578
252367,0.657171020889484
252368,0.82253947617508
252369,0.296067231904128
252370,0.392686309753872
252371,0.698947057687772
252372,0.574807346787254
252373,0.259429137498529
252374,0.78628955681019
252375,0.655306159843179
252376,0.439862323872876
252377,0.338184942968498
252378,0.246794330321255
252379,0.950036194424617
252380,0.814042212229931
252381,0.279119104166035
252382,0.146581032648029
252383,0.277271045108537
252384,0.609124547819022
252385,0.168997692062031
252386,0.575990534803203
252387,0.352361902770255
252388,0.270897979985066
252389,0.408184131344882
252390,0.636573200995315
252391,0.47370826792078
252392,0.18404441676746
252393,0.258183946938555
252394,0.190689265978637
252395,0.212615117496527
252396,0.24299862913133
252397,0.473958394566071
252398,0.592426752462862
252399,0.483118836320977
252400,0.372932226313864
252401,1.0406474036779
252402,0.652825208506223
252403,0.738760670431025
252404,0.276604743847075
252405,0.52185237506959
252406,0.822416772166923
252407,0.749684809204334
252408,0.59562902637614
252409,0.309250479097101
252410,0.639095875773092
252411,0.247025032902991
252412,0.298057973172073
252413,0.255320509000204
252414,0.250185493444238
252415,0.709784374752783
252416,0.637656411548308
252417,0.292597561338961
252418,0.20269146468647
252419,0.2420467565374
252420,0.982286664172328
252421,0.752045745441677
252422,0.654062288258133
252423,0.468307778088721
252424,0.334253300580071
252425,0.2145579698541
252426,0.349639707563202
252427,0.362075210947654
252428,0.45789328615821
252429,0.305118592068603
252430,0.370750018598917
252431,0.77796875177297
252432,0.677521947806118
252433,0.924653414667059
252434,0.21583746843606
252435,0.718259432231146
252436,0.298539735352298
252437,0.815458248070751
252438,0.331145899172237
252439,0.7224088109906
252440,0.747833093013878
252441,0.905461940143174
252442,0.452532597046152
252443,0.372664996824968
252444,0.864872903770149
252445,0.21588269463789
252446,0.884411473291009
252447,0.657967148970189
252448,0.268261846131347
252449,0.667305620200754
252450,0.267789897287222
252451,0.228501099251721
252452,0.274085088410771
252453,0.694864130101944
252454,0.376532591857819
320494,0.277010412505102
320495,0.189909803999654
320496,0.867602451020336
320497,0.306514016892252
320498,0.853910277442544
320499,0.933231723052879
320500,0.973224365981717
320501,0.198269694906244
320502,0.891921745642099
320503,0.307097892054814
320504,0.643600171168715
320505,0.614694317705454
320506,0.249242279165082
320507,0.637038462864502
320508,0.650647249306181
320509,0.64821263440792
320510,0.22206016995007
320511,0.257394658104717
320512,0.268455658984502
320513,0.318786824532679
320514,0.218809113304995
320515,0.211466467446987
320516,0.429872965640619
320517,0.333024161462836
320518,0.400320637861621
320519,0.434332558683072
320520,0.29195719856372
320521,0.31720639138213
320522,0.715777867840432
320523,0.556096987866028
320524,0.319895172125283
320525,0.176013929165915
320526,0.221864891802224
320527,0.864454579490371
320528,0.2489485821243
320529,0.238791770097529
320530,0.626791262645367
320531,0.157538935384199
320532,0.262639834850371
320533,0.415551075877142
320534,0.588995956696177
320535,0.232297786484769
320536,0.735589542580675
320537,0.435175897646187
320538,0.574131810784256
320539,0.141838083970781
320540,1.00582257110015
320541,0.284129791506604
320542,0.214473997848453
320543,0.679699623887247
320544,0.429336988855264
320545,0.190619674065406
320546,0.625604023310639
320547,0.80323540806375
320548,0.264017910490678
320549,0.219730031935397
320550,0.529161155929331
320551,0.412841742134279
320552,0.22626448386454
320553,0.638269108151849
320554,1.22501842439679
320555,0.4683722730548
320556,0.22559387203663
320557,0.330807554113187
320558,0.522627243050443
320559,0.192021081781464
320560,0.4900012736911
320561,0.550783613478027
320562,0.368028605883894
320563,0.832199309494038
320564,1.12408656966793
320565,0.336540621657205
320566,0.204409232016411
320567,0.619346403966891
320568,0.698445349217856
320569,0.219686083067026
320570,0.636089717864541
320571,1.2686029954002
320572,0.568577433384891
320573,0.570663427274885
320574,0.553883429749882
320575,0.751757498673196
320576,0.783023241595729
320577,1.23855106534907
320578,0.584290587576557
320579,0.450371204359233
320580,0.583159373964593
320581,0.830123716398798
320582,0.160887447149651
320583,0.748474680597412
320584,0.191752922597107
320585,0.613726925623907
320586,0.639501383912708
320587,0.383972266718955
320588,0.794827745580757
320589,0.430157143829298
320590,0.33670595415233
320591,0.477297718632849
320592,0.721489797024464
320593,0.946860158425542
320594,0.249022624418856
320595,0.86161101244421
320596,0.418248976403621
320597,0.528209021880168
320598,0.885875449942968
320599,0.135813511876938
320600,0.629271168412732
320601,0.490802366971284
320602,0.25681869620402
320603,0.648121386117975
320604,0.533758150279585
320605,0.263763170651995
320606,0.252724882927723
320607,0.248561529783389
320608,0.308220400576568
320609,0.393883441328786
320610,1.08694498142574
320611,0.443945010426348
320612,1.42910472977088
320613,0.322225262232947
320614,0.684417642604078
320615,0.493465245689525
320616,0.349341739519209
320617,0.824030175114484
320618,0.673075514577041
320619,0.402968319120963
320620,0.791465053963232
320621,0.481622533918519
320622,0.568054847770411
320623,0.533795983842681
320624,0.329815574602142
320625,0.656586735570671
320626,0.266307346591888
320627,0.63531370995217
320628,0.313426574447244
320629,1.16038617608421
320630,0.565683470402462
320631,0.533493842286014
320632,0.264670835146261
320633,0.424596500741255
320634,0.517390314021462
320635,0.33419831126227
320636,0.819265091333852
320637,0.778890874613108
320638,0.289644957879389
320639,0.509952008175229
320640,0.216684778066973
320641,0.379729192050243
320642,0.706552036151733
320643,0.523774881934926
388682,0.242262309459576
388683,0.223368283512079
388684,0.770668779096105
388685,0.254325500285707
388686,0.431321915688904
388687,0.435490947081943
388688,1.00958632141048
388689,0.840028387141243
388690,0.789355644605427
388691,0.542461468679352
388692,0.702182593984699
388693,0.163569864236277
388694,0.371425707881863
388695,0.57086676383572
388696,0.562655216902809
388697,0.695899178895675
388698,0.17472575969867
388699,0.690804195712322
388700,0.31692678495243
388701,0.22773287828189
388702,0.243595534543356
388703,0.311932655440529
388704,0.43388016081224
388705,0.330757239134495
388706,0.545513360301534
388707,0.426724682816575
388708,0.202380178606237
388709,0.248161966677316
388710,0.39155576724071
388711,0.71418889960482
388712,0.378331841357019
388713,0.183495110788353
388714,0.201845706983138
388715,0.342812058243636
388716,0.246525315873887
388717,0.325095445772399
388718,0.661690798695934
388719,0.33171156751069
388720,0.242142031775299
388721,0.505046144595286
388722,0.643969578990926
388723,0.276058393973933
388724,0.779126112880402
388725,0.439672978620746
388726,0.397487625900829
388727,0.231866668092127
388728,0.919592725485645
388729,0.269519060597922
388730,0.230080675240568
388731,0.635321201409759
388732,0.457287332414224
388733,0.919665013412625
388734,0.648449674292949
388735,0.708796565232107
388736,0.201279379492992
388737,0.245594116696285
388738,0.484368408853505
388739,0.534478461890253
388740,-0.093925302295978
388741,0.736546415394686
388742,1.10954511228743
388743,0.426623662946464
388744,0.755759876685827
388745,0.160071674379108
388746,0.368477453819538
388747,0.221422653612906
388748,0.438992907631989
388749,0.688475077197257
388750,0.216869203952027
388751,0.352051921349533
388752,1.16717818001502
388753,1.06033792965588
388754,0.193426438308612
388755,0.594420793547944
388756,0.929199415592956
388757,0.215327917104189
388758,0.194047358329527
388759,1.38646367700057
388760,0.589614553091271
388761,0.637781588421494
388762,0.670619291536486
388763,0.707706055049792
388764,0.800094337356519
388765,0.618419456613898
388766,0.637522244659294
388767,0.619014615157959
388768,0.649046805891335
388769,0.689712408134225
388770,0.186327608709725
388771,0.834580455488901
388772,0.300780021907328
388773,0.414435406967266
388774,0.405679027423031
388775,0.2549307303995
388776,0.489667927827498
388777,0.35382078481998
388778,0.400976818853298
388779,0.44127722911585
388780,0.600322721729544
388781,0.998778112614774
388782,0.207107950165017
388783,0.698784729766417
388784,0.42215917987186
388785,1.00153601426947
388786,0.976876867552701
388787,0.15712935718794
388788,0.53895565186751
388789,0.462463664736242
388790,0.129448206386297
388791,0.691417082941708
388792,0.300758634149358
388793,0.979614486921873
388794,0.275305116816952
388795,0.233931614048453
388796,0.296468662813399
388797,0.388269519283227
388798,0.270295054326369
388799,0.473195777256863
388800,1.06804550057109
388801,0.278137400886219
388802,0.758309145571725
388803,0.473656168014391
388804,0.3523040911043
388805,0.756240482983326
388806,0.567607620921812
388807,0.363114446550069
388808,0.697056789295101
388809,0.440206169574188
388810,0.406525563379
388811,0.679874242692724
388812,0.30308443505688
388813,0.852047389957359
388814,0.158174876382825
388815,0.829761998924056
388816,0.5976242519926
388817,0.358192522687916
388818,0.370186123470515
388819,0.540588604853018
388820,0.272717124298211
388821,0.488583327711456
388822,0.624470829546863
388823,0.229745963927417
388824,0.735396241839397
388825,0.958790840557087
388826,0.25239599109188
388827,0.291175966832273
388828,0.185713367651701
388829,0.256047737956321
388830,0.272111932237061
388831,0.555841706673614
456869,0.276917440587707
456870,0.309890072812796
456871,0.706955784649322
456872,0.268069220210382
456873,0.452863329529954
456874,0.374317349754276
456875,0.860921000271692
456876,0.214825348383605
456877,0.776546668505364
456878,0.282199273383065
456879,0.736908174123177
456880,0.156349291248097
456881,0.273904410194273
456882,0.550459556860166
456883,0.620576927134175
456884,0.235715804316864
456885,0.292356843192374
456886,0.525301288731257
456887,0.881843109571061
456888,0.24816697801742
456889,0.26794236756524
456890,0.387587664881068
456891,0.404493882879839
456892,0.27743798387024
456893,0.437900036664709
456894,0.182279183540082
456895,0.230891071957066
456896,0.51054857890817
456897,0.347638548376349
456898,0.255742209115948
456899,0.396263483039885
456900,0.187077098881277
456901,0.219073129788456
456902,0.210955348508585
456903,0.27114729706568
456904,0.423429153185196
456905,0.585779222591072
456906,0.733193439691163
456907,0.269390605369957
456908,0.441401206129686
456909,0.210218134093202
456910,0.25084967199326
456911,0.767600421763085
456912,0.511300440546858
456913,0.336198633333375
456914,0.210854955403854
456915,0.401842476810293
456916,0.661927243737562
456917,0.321648069180192
456918,0.906217040858734
456919,0.443069919395723
456920,0.287282028561741
456921,0.550556484520176
456922,0.198594941143624
456923,0.653148972746027
456924,0.633111777512264
456925,0.510839352380538
456926,0.35878244750062
456927,0.211671008234022
456928,0.725113525525642
456929,1.02776043387323
456930,0.414015050214317
456931,0.701109704940978
456932,0.316051851519762
456933,0.206436916700702
456934,0.171077575609007
456935,0.410800489019643
456936,0.453362825205734
456937,0.843991045840277
456938,0.447813754907971
456939,0.750558537996925
456940,0.349939840269844
456941,0.200908354134752
456942,0.207040155987027
456943,0.916174890953895
456944,0.301243672482475
456945,0.563161499427059
456946,0.218250140872008
456947,0.457376025272654
456948,0.567606561358612
456949,0.223459470606703
456950,0.790714787729221
456951,0.710211795756522
456952,0.424588304356042
456953,0.298453681794284
456954,0.67157317730894
456955,0.563327820300442
456956,1.25885262785089
456957,0.531753861728528
456958,0.559886864821181
456959,0.200204166282767
456960,0.278496401273013
456961,0.214075654685222
456962,0.498022174372293
456963,0.239116177683707
456964,0.205918776923776
456965,0.318819672392141
456966,0.421565419030282
456967,0.730207548485437
456968,0.912788939597036
456969,0.234154206620851
456970,0.558392837075409
456971,0.534471120726172
456972,0.534474708173281
456973,0.30877622521124
456974,0.180086141425571
456975,0.612379980870888
456976,0.247220233641479
456977,0.578984571246816
456978,0.261596006438168
456979,0.319286148315593
456980,0.552518700059523
456981,0.233314268685825
456982,0.315713864909101
456983,0.827307539138482
456984,0.689182520602037
456985,0.732548258405701
456986,1.05581216031677
456987,0.239720525564425
456988,0.700545802438575
456989,0.802058582602432
456990,0.52843225887753
456991,0.79117337438948
456992,0.20660348410065
456993,0.741003310792941
456994,0.344560763000521
456995,0.296754502237295
456996,0.69638280850596
456997,0.592971145466243
456998,0.312903052496817
456999,0.313113594258797
457000,0.527321884246281
457001,0.406664336171421
457002,0.261975754380015
457003,0.37329361369866
457004,0.600625192159528
457005,0.874771424888511
457006,0.246649326821647
457007,0.410739885129355
457008,0.601228591403744
457009,0.394420025855381
457010,0.334166353796875
457011,0.370398544014275
457012,0.855952436646459
457013,0.256427625005133
457014,0.330115765298792
457015,0.215929828067653
457016,0.300903224962941
457017,0.65801149227777
457018,0.405651793667369
525053,0.260764132864522
525054,0.255708159655147
525055,0.145974032114378
525056,1.00762380707749
525057,0.929378581630789
525058,0.428746137291698
525059,0.554356505755967
525060,0.208105409317587
525061,0.800310957336007
525062,0.433268752476366
525063,0.716968170147726
525064,0.169963447513523
525065,0.313278556265819
525066,0.593868852677087
525067,0.507129055952269
525068,0.23678235576738
525069,0.224031190388987
525070,0.581222939952255
525071,0.562207261712934
525072,0.267908658548872
525073,0.237505443647868
525074,0.1877847747553
525075,0.588728493477012
525076,0.342138693498042
525077,0.792037482231009
525078,0.906528193788757
525079,0.253481126636181
525080,0.64405832255008
525081,0.182128824887426
525082,0.85857712389357
525083,0.315795336921477
525084,0.184562958018529
525085,0.20286581702348
525086,0.680820005335447
525087,0.283280561314375
525088,0.50998448829556
525089,0.534053356930342
525090,0.681867158917989
525091,0.203157681596141
525092,0.75390282466026
525093,0.243731840064454
525094,0.294968382884908
525095,0.774413976108914
525096,0.208834352422132
525097,0.421662518315425
525098,0.843900151533421
525099,0.287020172466138
525100,0.68639015717279
525101,0.258460171569159
525102,0.864585196578781
525103,0.471551559460637
525104,0.403158213314665
525105,0.654466448086885
525106,0.282778654946438
525107,0.639365334718798
525108,0.873964167555865
525109,0.264054325123177
525110,0.233896527467221
525111,0.134522020863144
525112,0.149037946997136
525113,0.146982027503226
525114,0.471438666291524
525115,0.185226315751164
525116,0.266703517179867
525117,0.322961106328435
525118,0.289240139862283
525119,0.807883293572564
525120,0.308102308430355
525121,0.36827544334786
525122,0.393077153205046
525123,0.774342637868854
525124,0.366508513686294
525125,0.282698909761777
525126,0.242802513700831
525127,0.877581932372778
525128,0.402885995970544
525129,0.226417770430315
525130,0.220949266351416
525131,0.567971927434381
525132,0.541169222865245
525133,0.598093459323331
525134,0.861187774978894
525135,0.678773472887597
525136,0.284992017365017
525137,0.58199853014568
525138,0.989247024447848
525139,0.563338150074134
525140,1.10912023642654
525141,0.167317708512856
525142,0.879850506000867
525143,0.202785525424594
525144,0.467694458885604
525145,0.272933468112358
525146,0.438367342088131
525147,0.233603654041789
525148,0.250827242857295
525149,0.338163725920406
525150,0.330829166715182
525151,0.198976636394832
525152,0.944508410436382
525153,0.228007136426718
525154,0.373855072442
525155,0.446592603140131
525156,0.248845049866329
525157,0.365366606325647
525158,0.170736405976337
525159,0.292972992914239
525160,0.391935108011646
525161,0.59932342641681
525162,0.240795122080514
525163,0.301876470014286
525164,0.257903646673135
525165,0.415250781356944
525166,0.264340243559146
525167,0.877773883933614
525168,0.780411344597278
525169,0.755361879875607
525170,0.996001737975676
525171,0.255751953273359
525172,0.169941017871954
525173,0.504391522826227
525174,0.583807107672224
525175,0.98833034724109
525176,0.255118370310663
525177,0.695972408794557
525178,0.861625864739812
525179,0.389394419276546
525180,0.184418582550871
525181,0.535652170094125
525182,0.275609277259629
525183,0.319845926236978
525184,0.474835959505594
525185,0.399251288503422
525186,0.290436776855365
525187,0.205915565262603
525188,0.392213640278657
525189,0.972661037315262
525190,0.213566297264489
525191,0.404919732218857
525192,0.315873213673483
525193,0.980164528623252
525194,0.31863156929886
525195,0.374200292246843
525196,0.201282780482283
525197,0.194660275245375
525198,0.367694832295105
525199,0.192341930396363
525200,0.266979908328281
525201,0.366819698728017
525202,0.377059845928718
593230,0.198796849655901
593231,0.603953671102727
593232,0.596951406770452
593233,0.727843044330596
593234,0.38751290154666
593235,0.365628782563057
593236,0.295397490109786
593237,0.656646432043684
593238,0.655196993944567
593239,1.02936101288346
593240,0.563634436804403
593241,0.56434373195844
593242,0.281375091170438
593243,0.270242839650747
593244,0.448736804916114
593245,0.278128510816531
593246,0.753575873246843
593247,0.788187316710126
593248,0.267652687474287
593249,0.630039283976443
593250,0.19878767171631
593251,0.201890691705751
593252,0.204985319435166
593253,0.456259187110446
593254,0.983771623159601
593255,0.217862621666371
593256,0.670576064941294
593257,0.637311732653685
593258,0.24167728627715
593259,0.954893517848178
593260,0.275918659835932
593261,0.399991983415958
593262,0.254895114270826
593263,0.291454039214593
593264,0.332884063633706
593265,0.865801140108251
593266,0.254780982097406
593267,0.71592851443965
593268,0.23862218224003
593269,0.672001445425658
593270,0.316422762786058
593271,0.395533959209598
593272,0.575320538204459
593273,0.36749028347323
593274,0.282450926427116
593275,0.55479268798035
593276,0.700295095500638
593277,0.187456343556538
593278,0.622338990405842
593279,0.865098092139204
593280,0.243319382927517
593281,0.662056246100415
593282,0.538587482455006
593283,0.643847534817087
593284,0.220236282261011
593285,0.219813570476545
593286,0.367247619258483
593287,0.89441121092739
593288,0.59448161064406
593289,1.26948174813651
593290,0.46525203604641
593291,0.517680074752749
593292,0.229161173900772
593293,0.242546011327703
593294,0.542484817557035
593295,0.701694465744284
593296,0.369808104726911
593297,0.27960275318341
593298,0.456457994374544
593299,0.433495003441064
